date,name,group,impact,description,caption,image,title
2019-07-15,中央統戰部下發祕密紅頭文件命令各級政府執行拆廟砸像運動。各級政府官員執行此項運動期間，如果沒按指令拆毀其管轄範圍內的佛寺道觀，就會被革職。為保證此運動順利進行，中央督察組分別駐紮京津冀地區，監督和審查這項工作。,佛教,5,https://zh.bitterwinter.org/threatened-to-be-fired-officials-pledge-to-demolish-temples/,,,地方官員被逼立拆廟軍令狀
2019-09-11,9月4日、11日兩天，68名全能神教會基督徒被新疆維吾爾自治區奎屯市人民法院以刑法第300條判刑入獄（刑法第300條用來打擊被列為「邪教」而查禁的團體，此條款也用來特別嚴厲地打擊全能神教會）。其中3人被重判12年，3人被重判11年，1人被重判10年，3人被重判9年，4人被重判7年，8人被重判6年，另有22人被重判5年。,基督教,5,https://zh.bitterwinter.org/68-church-of-almighty-god-members-sentenced-to-heavy-prison-terms/,,,新疆68名全能神教會基督徒被入罪　44人獲重刑5至12年
2019-12-30,新宗教法規《宗教團體管理辦法》將於2020年2月1日起生效，是嚴苛的2017年版新《宗教事務條例》的加強版，勒令所有宗教「傳播中共的原則」。,宗教信仰,5,https://zh.bitterwinter.org/chinas-new-measures-for-religious-groups-2019/,,,新宗教法規《宗教團體管理辦法》
2019-10-11,據《西寧晚報》於2019年10月的報道，在公安部的統一指揮下，青海省各地警方展開行動，抓捕「門徒會」信徒329人，擄獲86.05萬元人民幣（約12萬美元）及大量物資。,基督教,5,https://zh.bitterwinter.org/attack-on-the-association-of-disciples-329-members-arrested/,,,中共全國性打擊門徒會行動展開　青海329名信徒被捕
2020-01-16,中共現在已經開始採取行動攔阻律師為「邪教」成員，尤其是全能神教會基督徒作出有效的法律辯護。《寒冬》獲取的中共內部文件顯示，律師不准出庭為「邪教」成員作無罪辯護，違令者將遭到嚴懲。,宗教信仰,5,https://zh.bitterwinter.org/lawyers-told-they-cannot-claim-xie-jiao-members-are-innocent/,,,中共新文件禁律師為全能神教會基督徒作無罪辯護　否則嚴處
2019-10-29,據對華援助協會報道，2019年9月1日，「小麥書房」（一在線基督教書商）店主被刑事拘留。原因是出售美國、台灣等地未經中國官方批准的宗教出版物。警方隨後在全國範圍內追查購書者，清剿已售出書籍。,基督教,4,https://www.chinaaid.net/2019/11/blog-post_31.html,,,網絡宗教書商「小麥書房」店主被捕　警方全國追查曾購書者
2019-08-18,三自教堂正成為宣揚中共意識形態的工具，其信徒被強迫學習馬克思主義讀本，接受無神論思想。,基督教,4,https://zh.bitterwinter.org/three-self-church-believers-indoctrinated-to-become-atheists/,,https://zh.bitterwinter.org/wp-content/uploads/2020/01/%E9%A9%AC%E5%85%8B%E6%80%9D%E4%B8%BB%E4%B9%89%E8%AF%BB%E6%9C%AC%E5%B0%81%E9%9D%A2%E3%80%81%E7%9B%AE%E5%BD%95.jpg,《餘干縣打贏脫貧攻堅戰　馬克思主義農民讀本》
2019-05-27,"《寒冬》獲取由中央統戰部、公安部今年下發的《依法查處境外基督教滲透專項行動工作方案》，各地政府落實此文件，不斷加大對涉外宗教的打擊力度。由中央統戰部、公安部聯合成立專項行動領導小組，主要打擊對象是「活動」比較突出的美國「耶穌青年會」「學園傳道會」「福音路德會」「博愛教會」和韓國「聖樂教會」「愛心教會」「世新會」「迦南教會」「愛唯爾教會」。另外，文件還要求對24個韓國宗教團體展開深化打擊, 文件未提及這些團體的具體名稱。專項行動分為摸底排查階段和打擊取締階段。",基督教,5,https://zh.bitterwinter.org/new-crackdowns-on-foreign-churches-in-china-exposed/,,,中央統戰部、公安部今年下發《依法查處境外基督教滲透專項行動工作方案》內容曝光
2019-01-05,全能神教會基督徒任翠芳因信神被中共警察定為「國家要犯」。2018年12月22日，30歲的任翠芳在新疆克拉瑪依市被抓捕，拘留第12天突然死亡去世。家屬看到任翠芳遺體傷痕累累，認定她是被酷刑致死。,基督教,4,https://zh.bitterwinter.org/church-of-almighty-god-believer-dies-in-police-custody/,,,全能神教會基督徒任翠芳遭受過酷刑折磨死亡
2019-11-10,2019年11月10日，浙江省衢州市龍游縣7處家庭教會聚會點因不加入三自教會，被當地政府以「無證」「非法聚會」為由取締。取締信徒低保、強拆聚會點、關閉教會……中共不擇手段打擊家庭教會，信徒被迫躲窯洞聚會。,基督教,3,https://zh.bitterwinter.org/house-churches-subjected-to-increasing-persecution/,,https://i.imgur.com/C9fqYLg.jpg,浙江30多處家庭教會聚會場所被取締
2020-01-31,"全能神教會連續三年發布有關該教會在中國受迫害情況的年度報告，今天發布了第三份即2019年年度報告。據該報告顯示，2019年全能神教會至少有6132名基督徒在中國被抓捕，3824人遭受酷刑折磨或被強制洗腦，19人被迫害致死。
![](https://i.imgur.com/obtggoK.jpg)",基督教,5,https://zh.bitterwinter.org/6000-members-of-the-church-of-almighty-god-arrested-in-2019-in-china/,,https://i.imgur.com/BA6ygzG.jpg,2019年全能神教會逾6000名基督徒被中共抓捕
2018-03-08,2018年8月3日，寧夏同心縣韋州鎮政府下發通知計劃拆除清真大寺，當地穆斯林奮力抵抗，引起國際關注。強拆原因據說是該建築手續不全。數千回民示威抗議後，政府最終不得不讓步並作出回應，「不會整體拆除，必須依照經過審定的整改方案，結合實際進行整改」。,伊斯兰教,5,https://zh.bitterwinter.org/the-sinicized-weizhou-grand-mosque-in-ningxia/,韋州清真大寺已被整改,https://i.imgur.com/yLt92g3.jpg,寧夏中國化大量清真寺
2020-01-24,基督教春聯在中國被嚴禁銷售和張貼，違者將受到懲處，當局還向信徒發放頌黨春聯，要求信徒貼習近平畫像。,基督教,3,https://zh.bitterwinter.org/government-banned-religious-couplets-for-chinese-new-year/,,,基督教春聯在中國被嚴禁銷售和張貼
2019-11-08,廣州樂恩家庭教會聚會點遭當局斷電突襲，警察先是掐斷了電源，後來又恐嚇信徒。兩名牧師被警方帶走盤問，並遭警方威脅要求放棄信仰。,基督教,4,https://zh.bitterwinter.org/30-police-officers-raid-a-house-church-in-guangdong/,,https://i.imgur.com/BI6TwD3.jpg,廣州一家庭教會遭警方斷電偷襲引衝突
2020-03-09,新疆正將大量維吾爾人送往內地各個工廠工作，有些人從再教育轉化營被送去。這些維吾爾人不但要在對身體有傷害的生產線工作，更受到監控，外出須戴電子定位手環，手機裡也安裝監控軟件。若拒絕被送出打工則得坐監。,伊斯兰教,3,https://zh.bitterwinter.org/new-re-education-of-uyghurs-forced-labor-outside-xinjiang/,,,大批新疆維族人被強制送往內地工廠　外出須戴定位手環
2020-03-14,中共利用心智尚未成熟的兒童、青少年作為排查宗教信徒的工具，老師不僅教授學生如何舉報信神的人，更要求他們填寫家長及鄰居的信仰情況，恐嚇他們若信教就直接開除。警察入校誘供，若舉報信神家人可以獲得獎勵。,宗教信仰,3,https://zh.bitterwinter.org/children-pressured-to-betray-religious-relatives/,,,老師親授舉報技巧、警察入校誘供　學生成抓捕信徒工具
2020-03-17,"美國國務院新發布的年度《國別人權報告》對令人髮指的人權狀況予以譴責，還提到了《寒冬》以及被拘押的《寒冬》記者。

作者：馬可·萊斯賓蒂（Marco Respinti）

美國國務卿蓬佩奧就人權報告發言（公共領域）

在國務卿邁克·蓬佩奧（Mike Pompeo）的率領下，美國國務院3月11日發布2019年度《國別人權報告》（the Country Reports on Human Rights P",宗教信仰,5,https://zh.bitterwinter.org/us-human-rights-report-denounces-the-ccp-regime/,,https://i.imgur.com/w1tAPYe.jpg,「虐待、酷刑和謀殺」：美國人權報告譴責中共政權
2020-03-21,"毆打信徒、掠奪教會財物、重罰房東，中共持續打擊、取締不受其管控的地下基督教會。
2019年12月1日，浙江蘭溪市公安局聯合當地政府共200多人衝進一家庭教會聚會點，強行剪斷電線，勒令信徒停止聚會。
重罰租房給教會的房東。去年12月，浙江省永康市遭取締的家庭聚會所就至少16處，其中多處聚會點房東遭政府威脅。",基督教,3,https://zh.bitterwinter.org/house-churches-shut-down-after-violent-raids/,,https://i.imgur.com/BX7ny3I.jpg,強闖毆打信徒、洗劫聚會點　中共打擊家庭教會暴力加劇
2020-03-22,"中共一邊規定宗教場所必須辦理宗教活動場所登記證，一邊又無端拒絕宗教信徒的辦證申請，並持續以「無證」為由打擊、取締宗教場所。

自從新《宗教事務條例》2018年2月實施後，中共政府採取更加嚴格的措施管控信仰人士，不斷減少他們的聚會點數量。該條例規定，宗教活動場所必須經當地宗教事務部門審核發給《宗教活動場所登記證》才准許開放。《寒冬》走訪了一些基督教、佛教場所的負責人，了解了他們在申請辦證中的一些辛酸",基督教,3,https://zh.bitterwinter.org/approved-by-the-state-but-not-allowed-to-function/,,https://i.imgur.com/wE46jyW.jpg,宗教場所為何頻因「無證」被取締？交210張材料辦證遭拒
2019-10-16,"河北省張家口市懷來縣有一座始建於明朝萬曆年間（1563-1620年）的清涼寺，寺內建有一座七層高的佛塔，深得當地百姓喜歡。

2019年10月，當地政府以「未批先建」為由，將該佛塔強行爆破，隨著一聲巨響，佛塔在滾滾濃煙中化為廢墟。清涼寺也於當日被強行拆除。

視頻：清涼寺內七層佛塔於去年10",佛教,4,https://zh.bitterwinter.org/buddhist-pagodas-and-temples-shuttered/,清涼寺內佛塔被拆毀之前（知情人提供）,https://i.imgur.com/CuUoDzZ.jpg,河北強行爆破清涼寺七層佛塔　山東一佛塔75尊佛像被清空
2019-11-05,2019年11月初，湖北省監利縣三自主席在一次宗教會議中稱，當地已經有12名講道人因不按宗教局的要求講道被定為「違規講道」「講道偏題」而被取締講道資格。,基督教,3,https://zh.bitterwinter.org/three-self-church-punished-for-not-preaching-ccps-dogma/,,https://i.imgur.com/bDZm5id.jpg,被迫宣講黨思想、宗教標誌強換習語錄　三自教堂淪政府機構
2019-11-30,"去年，隨著中共消滅穆斯林文化信仰的運動愈演愈烈，兩所開辦古蘭經學習班的阿語學校遭強行關閉。

多年來，中國各地清真寺為穆斯林開辦學經班教授阿語和古蘭經，但在習近平推行的強硬宗教政策下，大量清真寺學經班和阿語學校被關閉。回族穆斯林信仰面臨後繼無人的危機。

山東省菏澤市定陶區中沙海伊斯蘭經文學校創辦於1985年，據招生簡章介紹，該校是該省唯一的私立阿拉伯語學校，面向全國招收各地的穆斯林學習阿拉伯語，",伊斯兰教,5,https://zh.bitterwinter.org/islamic-schools-shuttered-100000-qurans-burned/,,https://i.imgur.com/8nHJMyd.jpg,伊斯蘭阿語學校遭關十萬《古蘭經》被焚　中共狠打回族穆斯林
2019-09-15,"中共對新疆維吾爾族人的管控已伸向他們日常生活的各個方面，包括旅行、入住酒店等。

在中國其他地區居住或旅行的新疆維吾爾人常常遭到歧視對待，包括入住酒店，因中共要求酒店簽署所謂的「反恐責任狀」，通過簽署責任狀，賓館未經政府許可不許接待新疆人，否則遭重罰。",伊斯兰教,4,https://zh.bitterwinter.org/hotels-penalized-for-insufficient-control-of-uyghur-guests/,,https://i.imgur.com/hT7omTM.jpg,超嚴格管控：維族人入住須詳細報備公安局　一酒店未登記遭罰
2020-03-15,三自教堂雖然是經政府批准的，但也不能得到政府的保護，安徽、江蘇省有多處基督教堂十字架於今年3月中旬遭拆除，相鄰的山東省臨沂市也不例外。自去年3月至今年1月至少70處教堂的十字架被拆之外，在武漢肺炎疫情期間拆除十字架仍在發生。,基督教,5,https://zh.bitterwinter.org/crosses-removed-from-numerous-state-run-protestant-churches/,,https://i.imgur.com/ESchiUS.jpg,中共持續強拆多地三自教堂十字架　武漢肺炎期間亦拆不停
2019-05-10,中共正通過禁止新疆維族人使用維語，強迫維族人吃豬肉的方式消滅他們的傳統習俗。一位在南疆支教的漢族教師告訴《寒冬》，從去年5月起，她們學校專門開設了一門「吃豬肉」的課程，並給維族學生強制灌輸黨思想和漢族傳統習俗，以取代他們的維族傳統文化。,伊斯兰教,4,https://zh.bitterwinter.org/ccp-assimilates-uyghurs-by-banning-their-culture-and-religion/,,https://i.imgur.com/JqEJYRx.jpg,新疆學校開「吃豬肉」課漢化維族師生　杜絕維語強推漢語教育
2020-04-30,"2019年12月16日，江蘇省鎮江市潤州區法院對14名全能神教會基督徒進行集體判刑，他們的年齡在19歲至69歲不等。其中，朱麗萍被認為是「教會組織者」判刑4年零6個月。法院開庭時均未通知基督徒家屬。

這14名基督徒都是在2018年10月被捕，被捕前，他們已經被警方監控半年之久。據一名被捕基督徒的家屬反映，警察上門抓捕該基督徒時對其徹底搜家，把信神書籍和教會錢財全部沒收。",基督教,3,https://zh.bitterwinter.org/73-cag-members-sentenced-to-prison-in-hunan-and-jiangsu/,,https://i.imgur.com/Jr1T3TR.jpg,兩省73名基督徒遭判刑：最長刑期八年十個月　寫文章亦獲刑
2019-12-10,在中國被查禁的基督教團體的信徒遭受嚴重迫害，許多人僅因信仰被判刑，服刑期間被洗腦、強制勞役。中共為維護其無神論極權統治，迫害所有宗教信仰。尤其將一些因發展較快且不受其管控的基督教家庭教會列入「邪教」名單加以鎮壓。呼喊派、重生派、全能神教會等宗教團體都遭受到尤為嚴厲的迫害。這些教會的成員不斷被抓捕，被判重刑，在被囚禁期間經常遭受酷刑折磨。,基督教,3,https://zh.bitterwinter.org/shouters-members-arrested-preacher-imprisoned-for-his-faith/,,https://i.imgur.com/D9Q3V9e.jpg,呼喊派講道人述獄中遭強制勞役、洗腦　逾70名基督徒連被捕
2020-02-08,藏传佛教五明佛学院的索达吉堪布所建的面向汉族信徒的菩提学会与2019年12月30日解散。网站《智悲佛网》，于2020年2月8日被关闭。2个月后，其由藏传佛教信徒所开设的备份网站《智悲图书馆》亦被关闭。,藏传佛教,5,https://www.rfa.org/mandarin/yataibaodao/shaoshuminzu/xql-01032020102823.html,,,藏传佛教面向汉族人所建立的菩提学会解散，网站被关闭。
2020-02-08,藏传佛教五明佛学院的索达吉堪布所建的面向汉族信徒的菩提学会与2019年12月30日解散。网站《智悲佛网》，于2020年2月8日被关闭。2个月后，其由藏传佛教信徒所开设的备份网站《智悲图书馆》亦被关闭。,藏传佛教,5,https://www.rfa.org/mandarin/yataibaodao/shaoshuminzu/xql-01032020102823.html,,,藏传佛教面向汉族人所建立的菩提学会解散，网站被关闭。
2020-06-04,"武漢肺炎疫情期間，宗教場所攝像頭猛增，甚至基督徒家門口也被裝上攝像頭。信徒憂這些攝像頭將永遠存在。

中國各地企業陸續復工，公共場所相繼開放，但宗教場所仍未解封。不僅如此，政府還加強監控措施，聲稱如果發現信徒嘗試組織聚會就永久取締教會、清真寺和寺廟。

精心挑選地點趕裝攝像頭

4月，寧夏回族自治區中衛市已有至少40處宗教場所安裝了高端人臉識別攝像頭。",基督教,3,https://zh.bitterwinter.org/surveillance-of-believers-intensified-amid-the-pandemic/,,https://i.imgur.com/n03UEsh.jpg,疫情中宗教場所監控設備暴增　人臉識別攝像頭正對基督徒家門
2020-05-30,"三自教堂的神職人員和管理人員在愛國主義和堅持中共統治等方面接受中共考評，不合格者被撤職。

2020年5月，江西省新余市多名三自教堂講道人收到鼓吹毛澤東革命精神的政府宣傳資料，當地政府要求講道人抄寫這些資料，還要寫心得體會，並在聚會時融入講道中。

新余市一座三自教堂，只有國旗，沒有十字架

據其中一名三自講道人透露，發放宣傳資料的官員對他們說「基督徒與共產黨要合一，必須歸共產黨統治」。",基督教,3,https://zh.bitterwinter.org/three-self-churches-ordered-to-unite-with-the-communist-party/,,https://i.imgur.com/37QBgNd.jpg,「基督徒與共產黨要合一」：宗教場所負責人政治考評不合格即撤職
2020-06-01,"為加速宗教中國化政策，疫情期間中共仍發起鎮壓行動，清繳非官方宗教書籍。

2020年4月，遼寧省某地民宗局下發文件，要求查處「非法」宗教出版物（即未經國家批准）的印製、銷售，懲處承印這類出版物的印刷企業，制定方案封堵境外宗教出版物、印刷品入境，並打擊銷售、傳播少年兒童宗教出版物。

文件還要求對宗教活動場所的印製書籍進行重點排查，所有包括《聖經》、《古蘭經》在內的未經國家批准的出版物一經發現立即收",宗教信仰,3,https://zh.bitterwinter.org/more-restrictions-on-religious-publications-imposed/,,https://i.imgur.com/Gax5AFE.jpg,推中國化護意識形態　中共疫情中再下令清剿非官方宗教書籍
2020-06-19,"中共政府擴大對香港特別行政區宗教信徒的滲透、統戰，限制大陸信徒與香港的交流。

5月28日，北京高票通過香港《國家安全法》，使得香港「一國兩制」名存實亡，此舉也引發人對香港宗教自由及其與大陸信徒合作的深切擔憂。

據「香港教會更新運動」2014年的一份普查報告顯示，香港超過60%的基督教教會過去3年裡曾與大陸教會組織過交流：大約40%的交流屬於人員訪問，28%的交流是關於宗教教義和培訓的，23%的",基督教,3,https://zh.bitterwinter.org/ccp-curbs-religious-activities-related-to-hong-kong/,,https://i.imgur.com/pmyIiOg.jpg,《國安法》前中共已持續打擊涉港宗教活動　內地信徒赴港遭禁
2020-04-30,"東北某地4月下發打擊境外滲透專項行動的文件，文件稱因當前對美鬥爭的需要，對美國在華宗教組織活動展開全面專項調查，摧毀美國「南浸禮會」等宗教團體的在華組織。

文件稱，這次行動是為了落實習近平「絕不允許利用宗教對我進行滲透，絕不允許境外宗教勢力在我國境內形成體系，絕不允許在宗教領域形成對抗黨和政府勢力」等一系列指示而制定的行動方案。

文件不斷強調宗教對中共統治構成的威脅，要求提升對宗教的管控能力，鞏固黨的執政基礎，提高学校師生抵制宗教維護祖國統一和社會穩定的意識，確保師生思想穩定，鞏固社會主義教學陣地。要求教育機構利用校園廣播、電子顯示屏、微信群、QQ群等社交媒體開展全方位的立體式反宗教宣傳。

《寒冬》獲取其他省份同樣於今年4月下發的打擊涉外教會的機密文件，這些文件列出的打擊對象主要是美、韓在華教會，包括美國伯特利教會、改革宗長老會等。有的文件還提及，為了打擊這些教會，要利用中國的海外情報人員獲得教會相關信息。

國外的非宗教組織和個人同樣成為打壓對象。其中一份文件要求對外籍教師進行監控，對留學生也要加強監管。對涉外的組織、學術交流、活動等都要加強審查。與此同時，還要加大對國內非官方基督教組織的專項整治，官方基督教活動場所也要審查，查明他們是否使用國外的資金或其他資源。",基督教,4,https://zh.bitterwinter.org/new-orders-to-suppress-churches-with-ties-to-abroad/,,https://i.imgur.com/UR9v5GH.jpg,中共發對美反制行動文件打擊美在華基督教會　監控外籍師生
2020-06-20,"《獨裁者的福利：中國的社會救助制度如何為統治者服務》（「Welfare for Autocrats: How Social Assistance in China Care for Its Rulers」，紐約：牛津大學出版社，2020年出版）是一本出色、專業性很強的研究類書籍。讀者不會預料到會在此書中看到關於宗教的內容，但其實是有的，而且並非不重要。

史丹佛大學（Stanford University）助理教授詹妮弗·潘（Jennifer Pan）的這本書對中國「低保」制度進行了研究，該制度被標榜為「世界最大無條件現金轉移計劃」，也是旨在「消除貧困」的兩大中國福利支柱之一。另一支柱是特困人員救助計劃，但是近年來，特困的重要性降低了，而低保的重要性卻有所提高。

中國的統計數據總是強調對窮人的照顧，但卻暴露出一個嚴重不平等現象。上世紀九十年代末，雖然中國的經濟增長了，但全國「城市失業工人卻多達6000萬人」。到2015年，「收入最高的10%人群的國民收入份額增至41%，而收入最低的50%人群的收入份額降到15%。」中國的宣傳可以反駁美國有同樣的數據，但是美國並沒有宣稱自己是社會主義國家或平等主義國家。

詹妮弗·潘說，中國的「福利制度加劇了貧富分化，而不是縮小了貧富差距」。富人和腐敗階層操控這些制度的手法變得非常嫻熟。",宗教信仰,4,https://zh.bitterwinter.org/welfare-for-autocrats-how-china-uses-welfare-as-a-tool-for-surveillance/,,https://i.imgur.com/TY6OWYI.jpg,「獨裁者的福利」：中國如何將福利用作監視工具
2020-05-30,"今年5月，武漢肺炎疫情風險並未解除，山西省臨汾市警方通過監控系統跟蹤監視，對全能神教會基督徒實施統一抓捕行動。

武漢肺炎疫情期間，中共持續加大對宗教的鎮壓力度，其中全能神教會受迫害尤為嚴重。5月16日，山西臨汾市警方對該市轄管的隰縣、大寧、翼城、浮山四地全能神教會基督徒實施統一抓捕行動，僅兩天時間至少90名基督徒被抓捕。",基督教,5,https://zh.bitterwinter.org/over-90-church-of-almighty-god-members-arrested-in-2-days/,,https://i.imgur.com/jR7Ixma.jpg,疫情期間持續開展抓捕行動　臨汾兩日抓捕逾90名基督徒
